root_id,panel_id,topology_id,routing_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,eligibility,passes_numerical_gate,passes_wt_gate,core_state_json,coordinates_json,calibration_json,observables_json,member_start_ids_json,max_abs_scaled_residual,max_abs_amount_rhs_fmol_s,max_abs_volume_rhs_pL_s,max_abs_omitted_charge_rhs_fmol_equivalent_s,max_abs_charge_residual_fmol,max_abs_current_residual_A,normalized_jacobian_rank,normalized_jacobian_nullity,boundary_hits_json,gate_failures_json,root_search_stage,root_search_start_count,panel_confirmation_start_count,panel_geometry_start_count
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H6.75:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H6.75,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,1.0,0.056878,0.2,0.2,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,False,"[26.43244372354328,105.06365585429441,33.29862588801086,7.910296573061072,20.13571148388199,1.3,14.029356542157736,1.0510837632840293,14.250731680631995,0.9082291449272998,0.8297086248097675,0.10040289432402436]","[20.332649018110214,80.8181968109957,6.084843517739286,6.901245616095883,1.3,139.73059877020694,10.468659995915342,9.045846248179114,7.12031499593354,0.10040289432402436]","{""cell_other_impermeant_osmoles_fmol"":188.8069580737361}","{""cl_i_mM"":25.6143276061622,""cl_l_mM"":141.9354668665372,""hco3_i_mM"":5.252642871961487,""k_i_mM"":80.8181968109957,""k_l_mM"":10.468659995915342,""na_i_mM"":20.332649018110214,""na_l_mM"":139.73059877020694,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1630616251121,""osm_lumen_mOsm"":301.1805718808386,""ph_i"":6.901245616095563,""ph_l"":7.120314995933541,""rest_outflow_pL_s"":0.0005439073374328724,""tic_i_mM"":6.084843517739286,""tic_l_mM"":9.045846248179114,""v_apical_mV"":-49.92023652016272,""v_basolateral_mV"":-69.52937608592994,""v_transepithelial_mV"":-19.609139565767215,""volume_i_pL"":1.3,""volume_l_pL"":0.10040289432402436}","[""parent_continuation_00"", ""lower_quartile""]",2.4250349991983278e-11,1.0408340855860843e-15,2.4250349991983278e-15,3.8337388819087437e-16,2.7755575615628914e-15,6.462348535570529e-27,11,0,[],"[""cl_i_mM=25.6143276 outside [47.1,53.1]"", ""k_i_mM=80.8181968 outside [100,160]""]",DIAGNOSTIC_HWQ_REROOT,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H8:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H8,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,1.0,0.056878,0.2,0.2,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,False,"[26.432411758283973,105.06346320689626,33.29842717837304,7.9102811434493825,20.13568558086235,1.3,14.020412312058212,1.0504251084346234,14.24165424941787,0.9076543259555064,0.8291831710749675,0.100339949971102]","[20.332624429449208,80.81804862068942,6.084831648807217,6.9012449613356255,1.3,139.72911403778957,10.468662867951865,9.045792091952524,7.120313024513658,0.100339949971102]","{""cell_other_impermeant_osmoles_fmol"":188.80709850865676}","{""cl_i_mM"":25.614174752594646,""cl_l_mM"":141.93403777378282,""hco3_i_mM"":5.252631548692733,""k_i_mM"":80.81804862068942,""k_l_mM"":10.468662867951865,""na_i_mM"":20.332624429449208,""na_l_mM"":139.72911403778957,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.16283215050726,""osm_lumen_mOsm"":301.1776067714768,""ph_i"":6.901244961335306,""ph_l"":7.120313024513659,""rest_outflow_pL_s"":0.0005439199537631945,""tic_i_mM"":6.084831648807217,""tic_l_mM"":9.045792091952524,""v_apical_mV"":-49.92013851860945,""v_basolateral_mV"":-69.52930277971946,""v_transepithelial_mV"":-19.609164261110006,""volume_i_pL"":1.3,""volume_l_pL"":0.100339949971102}","[""parent_continuation_00""]",1.4673592202418817e-11,9.020562075079397e-16,1.4673592202418817e-15,2.8362728832220796e-16,1.4210854715202004e-14,2.261821987449685e-26,11,0,[],"[""cl_i_mM=25.6141748 outside [47.1,53.1]"", ""k_i_mM=80.8180486 outside [100,160]""]",DIAGNOSTIC_HWQ_REROOT,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H1:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H1,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.056878,0.2,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[13.63878646451182,117.65011213690426,31.896791666026854,8.407185053202355,21.330344729444374,1.3,14.368524143551255,1.1079458941350544,14.681676594179047,0.873521252833286,0.7947934435072616,0.1029917290569783]","[10.491374203470631,90.50008625915711,6.467065425540273,6.9408195709123754,1.3,139.51143723009184,10.757620095125343,8.481469928036903,7.100789234813427,0.1029917290569783]","{""cell_other_impermeant_osmoles_fmol"":189.9313742544663}","{""cl_i_mM"":24.535993589251426,""cl_l_mM"":142.5519964429054,""hco3_i_mM"":5.649528875054625,""k_i_mM"":90.50008625915711,""k_l_mM"":10.757620095125342,""na_i_mM"":10.491374203470631,""na_l_mM"":139.51143723009184,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17249967316275,""osm_lumen_mOsm"":301.3025236961595,""ph_i"":6.940819570912383,""ph_l"":7.100789234813427,""rest_outflow_pL_s"":0.0005983458113956591,""tic_i_mM"":6.467065425540272,""tic_l_mM"":8.481469928036903,""v_apical_mV"":-51.56789738426308,""v_basolateral_mV"":-72.76806435686541,""v_transepithelial_mV"":-21.200166972602332,""volume_i_pL"":1.3,""volume_l_pL"":0.1029917290569783}","[""frozen_reference"", ""lower_quartile"", ""upper_quartile""]",2.1933409949381755e-12,1.942890293094024e-16,2.1933409949381755e-16,9.367506770274758e-17,1.4210854715202004e-14,1.9387045606711586e-26,11,0,[],"[""cl_i_mM=24.5359936 outside [47.1,53.1]"", ""k_i_mM=90.5000863 outside [100,160]""]",CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H2.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H2.5,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.056878,0.2,0.2,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,False,"[13.638444017372132,117.64322988100457,31.890543658118098,8.406618542849996,21.32936803431377,1.3,14.364440465113805,1.1079487618924424,14.677703995218293,0.8734105018538867,0.7946852317879548,0.10299352570426723]","[10.491110782593948,90.49479221615736,6.466629648346151,6.940794670214959,1.3,139.46935369859523,10.757460280307093,8.480246655132222,7.100744743685319,0.10299352570426723]","{""cell_other_impermeant_osmoles_fmol"":189.9369095235505}","{""cl_i_mM"":24.531187429321612,""cl_l_mM"":142.510938380374,""hco3_i_mM"":5.6491074875458445,""k_i_mM"":90.49479221615736,""k_l_mM"":10.757460280307093,""na_i_mM"":10.491110782593948,""na_l_mM"":139.46935369859523,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1659581714579,""osm_lumen_mOsm"":301.2179990144085,""ph_i"":6.940794670214967,""ph_l"":7.100744743685319,""rest_outflow_pL_s"":0.000598705140853445,""tic_i_mM"":6.46662964834615,""tic_l_mM"":8.480246655132222,""v_apical_mV"":-51.56564810524736,""v_basolateral_mV"":-72.76593528143604,""v_transepithelial_mV"":-21.20028717618868,""volume_i_pL"":1.3,""volume_l_pL"":0.10299352570426723}","[""frozen_reference"", ""continuation_00"", ""lower_quartile""]",4.1523859004022334e-11,2.220446049250313e-16,4.1523859004022334e-15,2.0816681711721685e-16,1.4210854715202004e-14,2.908056841006738e-26,11,0,[],"[""cl_i_mM=24.5311874 outside [47.1,53.1]"", ""k_i_mM=90.4947922 outside [100,160]""]",DIAGNOSTIC_HYDRAULIC_REROOT,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H3.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H3.5,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.056878,0.2,0.2,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,False,"[13.638378722901992,117.64191785261175,31.88935254774512,8.40651053468182,21.329181821823784,1.3,14.363662073939656,1.1079493046893905,14.676946775295457,0.8733893892059511,0.7946646033335897,0.10299386831165405]","[10.491060556078455,90.4937829635475,6.466546565139861,6.940789922704818,1.3,139.46133211033464,10.757429765981737,8.480013456365388,7.1007362621793435,0.10299386831165405]","{""cell_other_impermeant_osmoles_fmol"":189.93796500655725}","{""cl_i_mM"":24.530271190573167,""cl_l_mM"":142.50311223269898,""hco3_i_mM"":5.649027148130406,""k_i_mM"":90.4937829635475,""k_l_mM"":10.757429765981737,""na_i_mM"":10.491060556078455,""na_l_mM"":139.46133211033464,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.164711280383,""osm_lumen_mOsm"":301.20188756538073,""ph_i"":6.940789922704826,""ph_l"":7.100736262179344,""rest_outflow_pL_s"":0.0005987736623308094,""tic_i_mM"":6.466546565139861,""tic_l_mM"":8.480013456365388,""v_apical_mV"":-51.56521937089156,""v_basolateral_mV"":-72.76552940427614,""v_transepithelial_mV"":-21.20031003338457,""volume_i_pL"":1.3,""volume_l_pL"":0.10299386831165405}","[""frozen_reference"", ""continuation_00"", ""lower_quartile""]",3.7795287732844685e-12,9.71445146547012e-17,3.7795287732844685e-16,2.0209528495129803e-16,1.2212453270876722e-15,9.693522803355793e-27,11,0,[],"[""cl_i_mM=24.5302712 outside [47.1,53.1]"", ""k_i_mM=90.493783 outside [100,160]""]",DIAGNOSTIC_HYDRAULIC_REROOT,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H5,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.056878,0.2,0.2,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,False,"[13.638329738075942,117.64093359527094,31.888459001815935,8.406429507224304,21.329042125586106,1.3,14.363078165404714,1.1079497110626806,14.676378747985892,0.8733735510982787,0.7946491284815038,0.10299412534898064]","[10.491022875443033,90.4930258425161,6.466484236326388,6.940786361121608,1.3,139.45531472535455,10.757406864794994,8.479838516410322,7.100729899576756,0.10299412534898064]","{""cell_other_impermeant_osmoles_fmol"":189.9387568598285}","{""cl_i_mM"":24.529583847550718,""cl_l_mM"":142.49724145194799,""hco3_i_mM"":5.648966877769618,""k_i_mM"":90.4930258425161,""k_l_mM"":10.757406864794994,""na_i_mM"":10.491022875443033,""na_l_mM"":139.45531472535455,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.16377592478125,""osm_lumen_mOsm"":301.18980155850784,""ph_i"":6.940786361121615,""ph_l"":7.1007298995767565,""rest_outflow_pL_s"":0.0005988250697961273,""tic_i_mM"":6.466484236326388,""tic_l_mM"":8.479838516410322,""v_apical_mV"":-51.564897756993865,""v_basolateral_mV"":-72.76522492512431,""v_transepithelial_mV"":-21.200327168130453,""volume_i_pL"":1.3,""volume_l_pL"":0.10299412534898064}","[""frozen_reference"", ""continuation_00"", ""lower_quartile""]",7.370406368556459e-12,3.0531133177191805e-16,7.370406368556459e-16,3.4867941867133823e-16,1.4210854715202004e-14,6.462348535570529e-27,11,0,[],"[""cl_i_mM=24.5295838 outside [47.1,53.1]"", ""k_i_mM=90.4930258 outside [100,160]""]",DIAGNOSTIC_HYDRAULIC_REROOT,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H6.75:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H6.75,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.056878,0.2,0.2,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,False,"[13.638300099463157,117.64033808208039,31.88791837295703,8.40638048173387,21.328957602641687,1.299999999999999,14.362724888850629,1.1079499565918238,14.67603507975281,0.873363968513185,0.7946397656896439,0.10299428087474434]","[10.49100007651013,90.49256775544653,6.466446524410674,6.9407842061881535,1.299999999999999,139.45167408195937,10.757393004561566,8.479732671519105,7.100726049982123,0.10299428087474434]","{""cell_other_impermeant_osmoles_fmol"":189.93923598250623}","{""cl_i_mM"":24.529167979197737,""cl_l_mM"":142.49368950496338,""hco3_i_mM"":5.648930411344931,""k_i_mM"":90.49256775544653,""k_l_mM"":10.757393004561566,""na_i_mM"":10.49100007651013,""na_l_mM"":139.45167408195937,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.16321001441617,""osm_lumen_mOsm"":301.18248926300345,""ph_i"":6.9407842061881615,""ph_l"":7.100726049982123,""rest_outflow_pL_s"":0.000598856174948867,""tic_i_mM"":6.466446524410674,""tic_l_mM"":8.479732671519105,""v_apical_mV"":-51.56470317416054,""v_basolateral_mV"":-72.7650407043607,""v_transepithelial_mV"":-21.200337530200155,""volume_i_pL"":1.299999999999999,""volume_l_pL"":0.10299428087474434}","[""continuation_00"", ""lower_quartile""]",2.4644999582768e-11,2.886579864025407e-15,2.4644999582768e-15,7.11757042193284e-15,1.4210854715202004e-14,6.462348535570529e-27,11,0,[],"[""cl_i_mM=24.529168 outside [47.1,53.1]"", ""k_i_mM=90.4925678 outside [100,160]""]",DIAGNOSTIC_HYDRAULIC_REROOT,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H8:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H8,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.056878,0.2,0.2,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,False,"[13.638286866523167,117.64007220405058,31.887676999187587,8.406358593193014,21.32891986544132,1.3,14.362567164433587,1.1079500661295902,14.675881645047259,0.8733596902063797,0.7946355855159186,0.10299435031417821]","[10.490989897325512,90.49236323388506,6.466429687071549,6.94078324406759,1.3,139.45004867375172,10.757386815391852,8.479685415192652,7.10072433126327,0.10299435031417821]","{""cell_other_impermeant_osmoles_fmol"":189.93944990098947}","{""cl_i_mM"":24.528982307067373,""cl_l_mM"":142.4921036957789,""hco3_i_mM"":5.648914130089711,""k_i_mM"":90.49236323388506,""k_l_mM"":10.75738681539185,""na_i_mM"":10.490989897325512,""na_l_mM"":139.45004867375172,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1629573568798,""osm_lumen_mOsm"":301.1792246001151,""ph_i"":6.940783244067597,""ph_l"":7.10072433126327,""rest_outflow_pL_s"":0.0005988700628356408,""tic_i_mM"":6.466429687071549,""tic_l_mM"":8.479685415192652,""v_apical_mV"":-51.5646163004259,""v_basolateral_mV"":-72.76495845572332,""v_transepithelial_mV"":-21.20034215529741,""volume_i_pL"":1.3,""volume_l_pL"":0.10299435031417821}","[""continuation_00"", ""lower_quartile""]",1.0686655553537872e-10,6.938893903907228e-16,1.0686655553537872e-14,1.960237527853792e-16,1.4210854715202004e-14,3.715850407953054e-26,11,0,[],"[""cl_i_mM=24.5289823 outside [47.1,53.1]"", ""k_i_mM=90.4923632 outside [100,160]""]",DIAGNOSTIC_HYDRAULIC_REROOT,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H2.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H2.5,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.056878,0.2,0.2,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,False,"[13.638444017372445,117.64322988099335,31.890543658128074,8.406618542854702,21.32936803429287,1.3,14.113937407965258,1.0886271215758225,14.421737900907155,0.8581790000476095,0.7808266286339237,0.10119741028170676]","[10.491110782594188,90.49479221614872,6.46662964834977,6.940794670213665,1.3,139.46935369863516,10.757460280311259,8.480246655113671,7.100744743679389,0.10119741028170676]","{""cell_other_impermeant_osmoles_fmol"":189.93690952354666}","{""cl_i_mM"":24.531187429329286,""cl_l_mM"":142.51093838034848,""hco3_i_mM"":5.6491074875468925,""k_i_mM"":90.49479221614872,""k_l_mM"":10.757460280311259,""na_i_mM"":10.491110782594188,""na_l_mM"":139.46935369863516,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1659581714579,""osm_lumen_mOsm"":301.2179990144086,""ph_i"":6.940794670213673,""ph_l"":7.100744743679389,""rest_outflow_pL_s"":0.0005987051408533756,""tic_i_mM"":6.4666296483497705,""tic_l_mM"":8.480246655113671,""v_apical_mV"":-51.565648105234,""v_basolateral_mV"":-72.7659352814345,""v_transepithelial_mV"":-21.200287176200497,""volume_i_pL"":1.3,""volume_l_pL"":0.10119741028170676}","[""parent_continuation_00"", ""lower_quartile""]",4.7663695906807746e-11,4.996003610813204e-16,4.7663695906807746e-15,5.091413401991929e-16,9.992007221626409e-16,4.8467614016778965e-26,11,0,[],"[""cl_i_mM=24.5311874 outside [47.1,53.1]"", ""k_i_mM=90.4947922 outside [100,160]""]",DIAGNOSTIC_HWQ_REROOT,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H3.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H3.5,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.056878,0.2,0.2,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,False,"[13.63837872290236,117.64191785259821,31.889352547757017,8.406510534687454,21.329181821798702,1.3,14.065427171868595,1.0849447846247369,14.372207095274103,0.8552550723684272,0.778164861219231,0.10085539094618676]","[10.491060556078738,90.49378296353709,6.466546565144196,6.9407899227032654,1.3,139.4613321103823,10.75742976598672,8.480013456343293,7.100736262172266,0.10085539094618676]","{""cell_other_impermeant_osmoles_fmol"":189.93796500655293}","{""cl_i_mM"":24.53027119058232,""cl_l_mM"":142.50311223266843,""hco3_i_mM"":5.649027148131655,""k_i_mM"":90.49378296353709,""k_l_mM"":10.75742976598672,""na_i_mM"":10.491060556078738,""na_l_mM"":139.4613321103823,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.164711280383,""osm_lumen_mOsm"":301.20188756538073,""ph_i"":6.940789922703273,""ph_l"":7.100736262172264,""rest_outflow_pL_s"":0.0005987736623307261,""tic_i_mM"":6.466546565144196,""tic_l_mM"":8.480013456343293,""v_apical_mV"":-51.56521937087559,""v_basolateral_mV"":-72.76552940427423,""v_transepithelial_mV"":-21.200310033398644,""volume_i_pL"":1.3,""volume_l_pL"":0.10085539094618676}","[""parent_continuation_00"", ""lower_quartile""]",3.7795287732844685e-12,6.661338147750939e-16,3.7795287732844685e-16,3.391384395534658e-16,2.842170943040401e-14,3.2311742677852644e-26,11,0,[],"[""cl_i_mM=24.5302712 outside [47.1,53.1]"", ""k_i_mM=90.493783 outside [100,160]""]",DIAGNOSTIC_HWQ_REROOT,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H5,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.056878,0.2,0.2,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,False,"[13.638329738076358,117.64093359525576,31.88845900182933,8.406429507230632,21.32904212555793,1.3,14.02904081111468,1.0821824913966962,14.335055065749556,0.8530617915299801,0.7761682367618208,0.10059882506979603]","[10.491022875443353,90.49302584250442,6.466484236331255,6.940786361119865,1.3,139.4553147254081,10.757406864800577,8.479838516385465,7.100729899568793,0.10059882506979603]","{""cell_other_impermeant_osmoles_fmol"":189.93875685982354}","{""cl_i_mM"":24.52958384756102,""cl_l_mM"":142.4972414519137,""hco3_i_mM"":5.64896687777102,""k_i_mM"":90.49302584250442,""k_l_mM"":10.757406864800577,""na_i_mM"":10.491022875443353,""na_l_mM"":139.4553147254081,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.16377592478125,""osm_lumen_mOsm"":301.18980155850784,""ph_i"":6.940786361119872,""ph_l"":7.100729899568794,""rest_outflow_pL_s"":0.0005988250697960273,""tic_i_mM"":6.466484236331255,""tic_l_mM"":8.479838516385465,""v_apical_mV"":-51.564897756975896,""v_basolateral_mV"":-72.7652249251222,""v_transepithelial_mV"":-21.20032716814631,""volume_i_pL"":1.3,""volume_l_pL"":0.10059882506979603}","[""parent_continuation_00"", ""lower_quartile""]",6.370771965524824e-12,3.0531133177191805e-16,6.370771965524824e-16,2.1163626406917047e-16,1.4210854715202004e-14,3.2311742677852644e-27,11,0,[],"[""cl_i_mM=24.5295838 outside [47.1,53.1]"", ""k_i_mM=90.4930258 outside [100,160]""]",DIAGNOSTIC_HWQ_REROOT,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H6.75:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H6.75,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.056878,0.2,0.2,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,False,"[13.638300099463462,117.64033808206122,31.887918372971946,8.406380481741026,21.3289576026079,1.2999999999999998,14.00702777570604,1.0805112495138811,14.31257874741957,0.8517348525360985,0.7749602778003508,0.10044359716662872]","[10.491000076510357,90.49256775543172,6.466446524416175,6.940784206186082,1.2999999999999998,139.45167408201627,10.757393004567433,8.479732671492554,7.100726049973301,0.10044359716662872]","{""cell_other_impermeant_osmoles_fmol"":189.93923598250328}","{""cl_i_mM"":24.52916797920919,""cl_l_mM"":142.49368950492712,""hco3_i_mM"":5.648930411346351,""k_i_mM"":90.49256775543172,""k_l_mM"":10.757393004567433,""na_i_mM"":10.491000076510357,""na_l_mM"":139.45167408201627,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.16321001441617,""osm_lumen_mOsm"":301.1824892630034,""ph_i"":6.94078420618609,""ph_l"":7.100726049973302,""rest_outflow_pL_s"":0.0005988561749487649,""tic_i_mM"":6.466446524416175,""tic_l_mM"":8.479732671492554,""v_apical_mV"":-51.56470317414088,""v_basolateral_mV"":-72.7650407043578,""v_transepithelial_mV"":-21.20033753021692,""volume_i_pL"":1.2999999999999998,""volume_l_pL"":0.10044359716662872}","[""parent_continuation_00"", ""lower_quartile""]",2.394135237282491e-11,1.4155343563970746e-15,2.394135237282491e-15,1.119764003743029e-15,8.881784197001252e-16,9.693522803355793e-27,11,0,[],"[""cl_i_mM=24.529168 outside [47.1,53.1]"", ""k_i_mM=90.4925678 outside [100,160]""]",DIAGNOSTIC_HWQ_REROOT,3,0,0
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H8:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H8,PLOW_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.056878,0.2,0.2,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,False,"[13.638286866553882,117.64007220469696,31.887676999067526,8.406358593115977,21.328919866238483,1.2999999999997893,13.997200154516948,1.079765104615339,14.302544279006606,0.8511424350985004,0.7744209801256823,0.10037429378927298]","[10.49098989735084,90.49236323439695,6.466429687013338,6.9407832441123105,1.2999999999997893,139.45004867384512,10.757386815415218,8.4796854151263,7.100724331316321,0.10037429378927298]","{""cell_other_impermeant_osmoles_fmol"":189.939449900446}","{""cl_i_mM"":24.528982306978996,""cl_l_mM"":142.49210369572853,""hco3_i_mM"":5.648914130111954,""k_i_mM"":90.49236323439695,""k_l_mM"":10.75738681541522,""na_i_mM"":10.49098989735084,""na_l_mM"":139.45004867384512,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1629573568798,""osm_lumen_mOsm"":301.17922460011516,""ph_i"":6.940783244112318,""ph_l"":7.1007243313163215,""rest_outflow_pL_s"":0.0005988700628367649,""tic_i_mM"":6.4664296870133375,""tic_l_mM"":8.4796854151263,""v_apical_mV"":-51.564616300521735,""v_basolateral_mV"":-72.76495845587138,""v_transepithelial_mV"":-21.20034215534964,""volume_i_pL"":1.2999999999997893,""volume_l_pL"":0.10037429378927298}","[""parent_continuation_00""]",1.2651121469864357e-10,5.423300697415812e-13,1.2651121469864357e-14,1.4740066806018248e-12,1.4210854715202004e-14,6.462348535570529e-27,11,0,[],"[""cl_i_mM=24.5289823 outside [47.1,53.1]"", ""k_i_mM=90.4923632 outside [100,160]""]",DIAGNOSTIC_HWQ_REROOT,3,0,0
STRICT_NATIVE_S1_PNOM_KMID_AE4NA05_P0.5_H1:B00,STRICT_NATIVE_S1_PNOM_KMID_AE4NA05_P0.5_H1,PNOM_KMID,AE4NA05,STRICT_NATIVE,1.0,0.5,0.075075,0.3,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[38.04687336579105,92.99960806434017,37.233274716104745,5.969138124550956,15.751444508081624,1.2999999999999952,14.230995183547238,1.154859983198865,14.463942427602234,1.0026838583230466,0.9219127391438684,0.10240639458259712]","[29.266825665993224,71.5381600494927,4.5916447111930605,6.754151097565188,1.2999999999999952,138.9658843234546,11.277225293459567,9.791223120489022,7.153255440659427,0.10240639458259712]","{""cell_other_impermeant_osmoles_fmol"":187.27258118387746}","{""cl_i_mM"":28.64098055084991,""cl_l_mM"":141.24061770318616,""hco3_i_mM"":3.7574002972716474,""k_i_mM"":71.5381600494927,""k_l_mM"":11.277225293459567,""na_i_mM"":29.266825665993224,""na_l_mM"":138.9658843234546,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1703657343583,""osm_lumen_mOsm"":301.27495044058935,""ph_i"":6.754151097565187,""ph_l"":7.153255440659424,""rest_outflow_pL_s"":0.00048127891651942315,""tic_i_mM"":4.5916447111930605,""tic_l_mM"":9.791223120489022,""v_apical_mV"":-46.35590812058199,""v_basolateral_mV"":-63.99224711761463,""v_transepithelial_mV"":-17.636338997032645,""volume_i_pL"":1.2999999999999952,""volume_l_pL"":0.10240639458259712}","[""frozen_reference"", ""lower_quartile""]",3.0926866970149014e-12,5.2360893398883945e-14,3.0926866970149014e-16,1.2081481648440473e-13,1.4210854715202004e-14,8.077935669463161e-27,11,0,[],"[""cl_i_mM=28.6409806 outside [47.1,53.1]"", ""ph_i=6.7541511 outside [6.77,7.05]"", ""k_i_mM=71.53816 outside [100,160]""]",CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS,3,0,0
