mechanism_id,scenario,activity_scale,calibration_mode,solver_success,solver_message,solver_nfev,solver_cost,solver_optimality,active_bound_count,initial_start_count,initial_start_seed,converged_root_count,distinct_converged_root_count,state,max_abs_raw_rhs,pH_i,cell_volume_pL,cl_i_mM,cl_target_z,pH_target_z,na_i_minus_published_mM,k_i_minus_published_mM,hco3_i_minus_published_mM,volume_minus_published_pL,quantified_rest_gate_pass,knockout_flow_target_read_by_solver,non_ae4_chassis_fingerprint,failure_reason,core_candidate_id,reference_volume_capacity,log10_capacity_offset,capacity_gate_margin,capacity_gate_pass,profile_kind,knockout_target_read_by_variant_selector,capacity_position,capacity_interval_lower,capacity_interval_upper,capacity_log_interval_fraction
C8_213_SAT_CAPACITY_PROFILE_-0.575,wt,0.01938276239117809,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,22,3.44986764494738e-20,1.1098726058715044e-06,0,3,,3,1,"[118.65634015323619, 5.586890156069845, 33.73649604213591, 25.395815100437495, 119.55234859181837, 47.85108491267826, 24.786636893405444]",1.988418805465093e-13,7.114067486721827,1.528133967065391,47.85108491267826,-1.4992767248811607,2.9152498103118085,5.3958151004374955,-0.44765140818162763,12.786636893405444,0.22813396706539102,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 2.915 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.575,-0.7548766697337781,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.550,wt,0.020531263267081646,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,14,3.8790039338374075e-20,6.932393546477603e-06,0,3,,3,1,"[118.66021117773157, 5.588055016884053, 33.43559354868296, 25.57263673559927, 119.38012845614779, 47.80437644086148, 24.18719198317366]",2.2571331761190358e-13,7.107415360332657,1.5145042373967905,47.80437644086148,-1.5304157060923462,2.820219433323664,5.572636735599271,-0.6198715438522129,12.187191983173658,0.21450423739679048,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 2.820 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.55,-0.6500325953599271,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.525,wt,0.021747817098251868,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,22,5.180070132708622e-21,2.3160348258658894e-07,0,3,,3,1,"[118.6641905515686, 5.589251974020758, 33.1453460621083, 25.75531410031609, 119.2021809493525, 47.754853397404545, 23.602538084434915]",9.015146144220692e-14,7.100812291398108,1.5013571387017712,47.754853397404545,-1.5634310683969705,2.725889877115823,5.755314100316092,-0.7978190506475045,11.602538084434915,0.2013571387017712,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 2.726 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.525,-0.5489010669367009,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.500,wt,0.02303645627579763,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,17,3.831506269168946e-22,4.1325040882992423e-07,0,3,,3,1,"[118.66828164975442, 5.590482000284801, 32.865240244926305, 25.94411814021916, 119.01823910059501, 47.70235563773797, 23.032615240160986]",2.0451298250449485e-14,7.094261683311588,1.4886694187597296,47.70235563773797,-1.598429574841352,2.632309761594114,5.94411814021916,-0.9817608994049891,11.032615240160986,0.18866941875972953,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 2.632 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.5,-0.45130322122868805,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.475,wt,0.024401452125022375,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,19,1.1757172872390566e-20,6.977917886576966e-08,0,3,,3,1,"[118.67248834431638, 5.5917462148837105, 32.59476068600634, 26.1393451168077, 118.82801121115713, 47.64672121678587, 22.477291688355333]",1.1791211420441629e-13,7.087766217956474,1.4764177314218911,47.64672121678587,-1.6355191888094207,2.539517399378204,6.1393451168077,-1.1719887888428673,10.477291688355333,0.1764177314218911,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 2.540 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.475,-0.3570594724760854,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.450,wt,0.025847329063165222,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,11,2.4790022144589573e-20,8.708707846875114e-07,0,3,,3,1,"[118.676814998624, 5.593045881255313, 32.3333956385014, 26.34131730318227, 118.63118015153887, 47.587786654823134, 21.936376298263394]",1.8166603499939639e-13,7.081327933187598,1.4645788965174864,47.587786654823134,-1.6748088967845784,2.4475419026799723,6.341317303182269,-1.3688198484611291,9.936376298263394,0.16457889651748636,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 2.448 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.45,-0.2659915116729725,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.425,wt,0.02737887959604097,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,19,2.7207309755685928e-21,7.849024654955684e-07,0,3,,3,1,"[118.68126645395957, 5.594382402555459, 32.080641843105674, 26.550383700791354, 118.42740262831616, 47.52538714464967, 21.409630363587148]",6.302155179446044e-14,7.074948305142069,1.4531301183288297,47.52538714464967,-1.716408570233554,2.3564043591724113,6.550383700791354,-1.572597371683841,9.409630363587148,0.1531301183288296,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 2.356 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.425,-0.17820217958620566,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.400,wt,0.029001180203286854,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,12,7.636101876978827e-21,3.089032507635251e-06,0,3,,3,1,"[118.68584800905994, 5.595757314988551, 31.836008467165577, 26.766920830434564, 118.21630836835841, 47.45935670275867, 20.89677852061198]",9.666145427098337e-14,7.068628331000692,1.4420491640179542,47.45935670275867,-1.7604288648275552,2.266119014295599,6.7669208304345645,-1.783691631641588,8.896778520611981,0.1420491640179542,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 2.266 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.4,-0.13305950714779957,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.375,wt,0.030719608164869447,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,16,2.448083943312712e-20,1.570608157438369e-07,0,3,,3,1,"[118.69056539269835, 5.597172279055408, 31.599020236240136, 26.991333636956735, 117.99749918108274, 47.38952827534255, 20.397518682159838]",1.952270791006747e-13,7.062368611986489,1.4313145054742933,47.38952827534255,-1.8069811497716348,2.176694456949844,6.991333636956735,-2.0025008189172553,8.397518682159838,0.13131450547429324,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 2.177 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.375,-0.08834722847492205,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.350,wt,0.03253985938462463,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,15,5.019846669736022e-20,1.965008926384137e-06,0,3,,3,1,"[118.69542472969351, 5.598629068811672, 31.36921982648916, 27.22405655927645, 117.77054784755218, 47.31573380277058, 19.911530899234553]",2.365592798479167e-13,7.056169432721868,1.4209054276806952,47.31573380277058,-1.8561774648196139,2.088134753169538,7.224056559276448,-2.22945215244782,7.9115308992345525,0.12090542768069512,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 2.088 SEM from target,C8_213_SAT,0.0728476710504005,-0.35,-0.044067376584769,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.325,wt,0.03446796726990879,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,20,4.467127313095583e-20,5.274948264521694e-07,0,3,,3,1,"[118.70043250034816, 5.600129559152261, 31.1461696094425, 27.465554812724726, 117.53499678945487, 47.2378042490559, 19.43848514838686]",2.1771880076564703e-13,7.0500308374072,1.4108021077447834,47.2378042490559,-1.908130500629402,2.00044053438857,7.465554812724726,-2.4650032105451345,7.43848514838686,0.11080210774478338,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 2.000 SEM from target,C8_213_SAT,0.0728476710504005,-0.325,-0.00022026719428502872,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.300,wt,0.03651032272993975,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,16,2.6690707732804225e-20,1.6666936648056448e-06,0,3,,3,1,"[118.7055954931731, 5.601675711094887, 30.929452825443473, 27.71632593375985, 117.29035646773873, 47.15556960215127, 18.978048041416265]",1.7486485749847167e-13,7.043952700460606,1.4009856680514479,47.15556960215127,-1.9629535985658226,1.9136100065800827,7.716325933759851,-2.7096435322612678,6.978048041416265,0.10098566805144782,True,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,,C8_213_SAT,0.0728476710504005,-0.3,0.018523200717088684,True,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.275,wt,0.03867369535911373,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,17,1.0596689761037349e-20,1.0686814757574601e-06,0,3,,3,1,"[118.71092075069404, 5.603269554996716, 30.718674272347887, 27.97690164412602, 117.03610345359431, 47.06885884764337, 18.529888515105625]",1.337917867686598e-13,7.037934791898042,1.3914382074582679,47.06885884764337,-2.020760768237755,1.827639884257743,7.97690164412602,-2.9638965464056923,6.529888515105625,0.0914382074582678,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.021 SEM from target,C8_213_SAT,0.0728476710504005,-0.275,-0.010380384118877428,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.250,wt,0.04096525587551285,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,19,7.056606309599842e-21,2.607547559676743e-07,0,3,,3,1,"[118.71641550784183, 5.604913171581147, 30.513460579730776, 28.247850094444793, 116.77167811122146, 46.97749992038548, 18.093682546261416]",9.308791333530985e-14,7.031976835930278,1.3821428137160294,46.97749992038548,-2.081666719743012,1.7425262275753994,8.247850094444793,-3.228321888778538,6.093682546261416,0.08214281371602938,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.082 SEM from target,C8_213_SAT,0.0728476710504005,-0.25,-0.04083335987150605,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.225,wt,0.043392599888977805,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,17,1.8106492267060983e-20,5.068917714029034e-07,0,3,,3,1,"[118.72208712240138, 5.606608670622482, 30.313460138203478, 28.529778559157382, 116.49648181984684, 46.881319635515645, 17.66911696512369]",1.4554194061864349e-13,7.026078563532735,1.3730835602670577,46.881319635515645,-2.1457869096562376,1.6582651933247863,8.529778559157382,-3.503518180153165,5.669116965123688,0.07308356026705765,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.146 SEM from target,C8_213_SAT,0.0728476710504005,-0.225,-0.07289345482811882,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.200,wt,0.04596377307752735,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,19,1.3695569477962102e-20,2.182462672383673e-07,0,3,,3,1,"[118.7279429967976, 5.608358167092235, 30.11834273920099, 28.823336665176296, 116.20987365179295, 46.78014360088473, 17.255892425872005]",1.35119691847423e-13,7.020239758193677,1.364245489928966,46.78014360088473,-2.2132375994101827,1.5748536884810957,8.823336665176296,-3.7901263482070533,5.2558924258720054,0.06424548992896595,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.213 SEM from target,C8_213_SAT,0.0728476710504005,-0.2,-0.10661879970509136,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.175,wt,0.048687297855574435,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,14,1.2430145045563043e-20,1.392021540819897e-06,0,3,,3,1,"[118.73399049036992, 5.610163754532823, 29.927798976272005, 29.12922025198055, 115.91116640787513, 46.673796112431084, 16.853725600934496]",1.4902433854969983e-13,7.014460293953822,1.3556145877753882,46.673796112431084,-2.2841359250459448,1.4922899136260246,9.129220251980549,-4.088833592124871,4.853725600934496,0.05561458777538819,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.284 SEM from target,C8_213_SAT,0.0728476710504005,-0.175,-0.14206796252297238,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.150,wt,0.05157220162233344,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,23,7.230339762300323e-21,1.0522413131543983e-06,0,3,,3,1,"[118.74023682112234, 5.612027475379481, 29.74153944977441, 29.448175979375254, 115.59962189272414, 46.562100034321396, 16.46235065719206]",8.778249446368232e-14,7.008740166847311,1.3471777451117342,46.562100034321396,-2.35859997711907,1.410573812104435,9.448175979375254,-4.400378107275856,4.4623506571920615,0.047177745111734115,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.359 SEM from target,C8_213_SAT,0.0728476710504005,-0.15,-0.179299988559535,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.125,wt,0.05462804668405092,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,20,7.471735426190247e-21,9.056116113562063e-07,0,3,,3,1,"[118.74668895573792, 5.613951287894369, 29.55929381045555, 29.781006821847395, 115.2744452896891, 46.444876666329364, 16.081520066860254]",8.953561982559105e-14,7.003079518267854,1.3389227161530401,46.444876666329364,-2.4367488891137583,1.3297074038264838,9.781006821847395,-4.725554710310902,4.081520066860254,0.038922716153040104,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.437 SEM from target,C8_213_SAT,0.0728476710504005,-0.125,-0.21837444455687915,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.100,wt,0.05786496194923978,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,14,1.5685581282344306e-20,2.3378145343526516e-07,0,3,,3,1,"[118.75335348634498, 5.6159370292987765, 29.38080966983488, 30.12857861490798, 114.9347784681671, 46.32194560326049, 15.711004792689609]",1.2942735929201968e-13,6.997478650237016,1.33083806866848,46.32194560326049,-2.5187029311596754,1.2496950033859453,10.12857861490798,-5.065221531832904,3.711004792689609,0.030838068668479934,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.519 SEM from target,C8_213_SAT,0.0728476710504005,-0.1,-0.2593514655798377,False,posthoc_KO_blind_finite_scan,False,,,,
